Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-20 00:00:00+05:30,90.38051974144956,91.44995022880413,89.8772568836911,90.84783172607422,800406,0.0,0.0
2017-04-21 00:00:00+05:30,90.87480543737021,91.45445627409785,90.14237879380057,90.80290985107422,812799,0.0,0.0
2017-04-24 00:00:00+05:30,90.85683035190777,91.22079440644524,90.37603520577359,90.74449157714844,1721961,0.0,0.0
2017-04-25 00:00:00+05:30,90.94669738013188,91.15339332572383,89.87277445813672,90.3355941772461,820656,0.0,0.0
2017-04-26 00:00:00+05:30,90.76695991695975,91.3960385473708,90.18281679674197,90.72651672363281,1144791,0.0,0.0
2017-04-27 00:00:00+05:30,90.76695568378325,90.94669154540892,90.3580561357775,90.56924438476562,523593,0.0,0.0
2017-04-28 00:00:00+05:30,90.85683007884953,91.21630181546925,89.58518970867908,90.2681884765625,542340,0.0,0.0
2017-05-02 00:00:00+05:30,90.38951393095992,91.84538251922353,90.04801762466951,90.2502212524414,959058,0.0,0.0
2017-05-03 00:00:00+05:30,90.41647677288573,90.72202838236592,89.68854245645609,90.11541748046875,770886,0.0,0.0
2017-05-04 00:00:00+05:30,90.2277653465729,90.76697303452322,89.68855148785676,89.97164154052734,627615,0.0,0.0
2017-05-05 00:00:00+05:30,90.40749858876467,90.78943812786387,88.96960529233877,89.42793273925781,2774322,0.0,0.0
2017-05-08 00:00:00+05:30,90.0480164302369,91.12193933333977,90.0480164302369,90.4344482421875,1711656,0.0,0.0
2017-05-09 00:00:00+05:30,90.67710044117207,90.67710044117207,89.0819329301303,89.39198303222656,488412,0.0,0.0
2017-05-10 00:00:00+05:30,90.40748825359513,90.6681043397132,89.41893788232962,89.60765838623047,479277,0.0,0.0
2017-05-11 00:00:00+05:30,90.13788400556835,90.2052872728915,89.5986763792786,89.86378479003906,1620549,0.0,0.0
2017-05-12 00:00:00+05:30,89.91320737622708,90.29964534809712,87.89117118207831,88.23267364501953,1077390,0.0,0.0
2017-05-15 00:00:00+05:30,88.53824187044513,90.02107074839279,88.53824187044513,89.68855285644531,580860,0.0,0.0
2017-05-16 00:00:00+05:30,90.06597484340575,97.9024874504344,90.05249789443191,95.16600036621094,10434114,0.0,0.0
2017-05-17 00:00:00+05:30,95.24241095470701,97.46215877533815,95.03571498840027,96.28488159179688,2846592,0.0,0.0
2017-05-18 00:00:00+05:30,95.40416990417705,97.77668717928421,94.45156420389488,97.11166381835938,2775258,0.0,0.0
2017-05-19 00:00:00+05:30,97.5070811125507,98.8461185659414,95.35023836848585,96.45561981201172,1652634,0.0,0.0
2017-05-22 00:00:00+05:30,96.96786666359665,97.32734456560551,95.79958045167098,95.8939437866211,726624,0.0,0.0
2017-05-23 00:00:00+05:30,95.70970670986001,96.51852111537781,92.66316956938638,94.81551361083984,1656720,0.0,0.0
2017-05-24 00:00:00+05:30,95.05367677614309,95.6827553902646,93.9797477300041,94.87843322753906,2798109,0.0,0.0
2017-05-25 00:00:00+05:30,94.8784568114788,95.3502612612728,93.19342417013453,93.70117950439453,1156914,0.0,0.0
2017-05-26 00:00:00+05:30,93.23833171723771,95.35023265457022,93.23833171723771,94.74362182617188,1812942,0.0,0.0
2017-05-29 00:00:00+05:30,94.45156272316234,97.23747802472914,94.3616917008308,95.94786834716797,1081134,0.0,0.0
2017-05-30 00:00:00+05:30,95.66477843322883,96.60390093736433,94.72116361241467,95.70521545410156,538119,0.0,0.0
2017-05-31 00:00:00+05:30,95.70971889656221,98.85510590929334,95.70522040888598,98.26197814941406,2820960,0.0,0.0
2017-06-01 00:00:00+05:30,98.42822802731716,99.32691353087996,97.17007079063515,97.96540832519531,1038591,0.0,0.0
2017-06-02 00:00:00+05:30,97.95643790948651,100.11327479201982,97.50709509248541,99.49767303466797,1898253,0.0,0.0
2017-06-05 00:00:00+05:30,99.70885942859344,102.00050267338837,99.5740590626991,101.6904525756836,1719585,0.0,0.0
2017-06-06 00:00:00+05:30,101.55116055527952,101.98702021681926,99.00339351328014,99.24604034423828,616122,0.0,0.0
2017-06-07 00:00:00+05:30,99.48419085111004,100.20313438389442,98.40576938116808,98.98542022705078,483219,0.0,0.0
2017-06-08 00:00:00+05:30,99.29095720837097,99.66391204213649,97.62839899120533,98.13615417480469,517608,0.0,0.0
2017-06-09 00:00:00+05:30,98.13616855735401,101.73089855971502,97.23748297138107,100.53565216064453,2628153,0.0,0.0
2017-06-12 00:00:00+05:30,100.4682480168854,101.93759363031683,98.94498225608689,99.78974151611328,935631,0.0,0.0
2017-06-13 00:00:00+05:30,99.75378799992988,101.09282544386053,98.40575975172173,98.71131134033203,609759,0.0,0.0
2017-06-14 00:00:00+05:30,99.60998379971026,100.20311146149736,98.0013396825643,98.34284210205078,531234,0.0,0.0
2017-06-15 00:00:00+05:30,98.05527913479095,99.25053166769185,97.15659974735382,97.34082794189453,624132,0.0,0.0
2017-06-16 00:00:00+05:30,97.77669894581936,98.09124139599814,96.24894072450101,96.64436340332031,664047,0.0,0.0
2017-06-19 00:00:00+05:30,97.06673343821787,100.46375834880577,97.06673343821787,99.75379943847656,1574190,0.0,0.0
2017-06-20 00:00:00+05:30,100.17618692748768,100.58059425830673,98.76525975814894,98.97644805908203,618597,0.0,0.0
2017-06-21 00:00:00+05:30,99.32692115052865,100.01441228128058,98.94498163344424,99.22806549072266,466425,0.0,0.0
2017-06-22 00:00:00+05:30,100.26603645881092,100.47273239764613,97.88452850387813,98.05078125,954900,0.0,0.0
2017-06-23 00:00:00+05:30,98.4327289036625,98.57202776054918,95.35474497906199,95.70972442626953,682749,0.0,0.0
2017-06-27 00:00:00+05:30,95.26036162085445,95.70970431730146,93.91233970227749,94.20890045166016,468990,0.0,0.0
2017-06-28 00:00:00+05:30,94.18196941457003,97.10269167100688,93.46302581525595,96.52304077148438,664641,0.0,0.0
2017-06-29 00:00:00+05:30,97.42170390176716,99.23704420701627,97.10267535575045,98.73827362060547,925146,0.0,0.0
2017-06-30 00:00:00+05:30,99.21457576849944,99.75378954443737,96.24892468390033,96.47808837890625,2547126,0.0,0.0
2017-07-03 00:00:00+05:30,96.59941500515708,97.0397669717703,95.62434156161808,96.4241714477539,516546,0.0,0.0
2017-07-04 00:00:00+05:30,96.60839188695817,96.9094511493451,95.5434536770662,95.84451293945312,305514,0.0,0.0
2017-07-05 00:00:00+05:30,95.97932455103874,96.15456811493763,94.76610272593811,95.58390808105469,513936,0.0,0.0
2017-07-06 00:00:00+05:30,95.58389839063362,96.60839342577911,95.05367543554956,95.30979919433594,481806,0.0,0.0
2017-07-07 00:00:00+05:30,95.17050380284184,101.37141906335523,94.5459236623999,95.88046264648438,5970249,0.0,0.0
2017-07-10 00:00:00+05:30,97.68682638401778,99.39432036912586,97.0577477039994,97.51607513427734,870543,0.0,0.0
2017-07-11 00:00:00+05:30,98.58549022122116,101.074844473706,97.7856665886583,98.5899887084961,3466008,0.0,0.0
2017-07-12 00:00:00+05:30,99.84815329953503,100.38287479393587,97.65537185799352,98.94048309326172,2091816,0.0,0.0
2017-07-13 00:00:00+05:30,99.31343445335455,101.73538568988675,98.41475508396651,99.9245376586914,6286662,0.0,0.0
2017-07-14 00:00:00+05:30,100.64798216857864,105.89629203231156,99.58304384946814,100.71538543701172,11518155,0.0,0.0
2017-07-17 00:00:00+05:30,100.92208858399378,101.45680394021018,98.85511657899737,99.03934478759766,1391130,0.0,0.0
2017-07-18 00:00:00+05:30,99.11570721597239,99.11570721597239,97.23746239057807,97.56098937988281,927369,0.0,0.0
2017-07-19 00:00:00+05:30,98.16312472635624,100.65247308675892,97.50708600250744,98.72480010986328,1780938,0.0,0.0
2017-07-20 00:00:00+05:30,98.06428026897798,99.39882562492689,97.55203265564445,97.8845443725586,523512,0.0,0.0
2017-07-21 00:00:00+05:30,98.45069303927048,98.756244620986,96.60839274490273,97.42169952392578,814248,0.0,0.0
2017-07-24 00:00:00+05:30,97.74972030023633,98.63492267107866,97.26443284981667,97.56998443603516,442683,0.0,0.0
2017-07-25 00:00:00+05:30,97.80813491468668,98.22152676830237,97.05773293010957,97.45315551757812,417186,0.0,0.0
2017-07-26 00:00:00+05:30,97.5070768181985,99.12470571962201,97.06222640200122,98.53606414794922,602172,0.0,0.0
2017-07-27 00:00:00+05:30,98.84611367254949,98.84611367254949,97.23746941309565,97.57897186279297,603765,0.0,0.0
2017-07-28 00:00:00+05:30,97.25993631069127,99.48417601842017,96.70724562115367,97.41271209716797,839133,0.0,0.0
2017-07-31 00:00:00+05:30,97.50708225134728,98.31589674712663,97.14311202578764,97.39025115966797,392625,0.0,0.0
2017-08-01 00:00:00+05:30,97.4037196020362,98.4956177726343,97.06221718290935,97.37226104736328,331929,0.0,0.0
2017-08-02 00:00:00+05:30,97.41720591936063,97.85756401949213,94.81551902175485,95.90741729736328,774288,0.0,0.0
2017-08-03 00:00:00+05:30,96.15904498288882,98.85509510687896,95.44010157423241,96.12310028076172,2722455,0.0,0.0
2017-08-04 00:00:00+05:30,96.96788044654755,97.86656607316114,95.79959406856243,96.28488159179688,746280,0.0,0.0
2017-08-07 00:00:00+05:30,96.74319711842554,98.40575534351564,95.8894471669581,97.53852844238281,1181457,0.0,0.0
2017-08-08 00:00:00+05:30,96.69826149304683,97.7766766370674,95.7097111923124,95.84001922607422,425565,0.0,0.0
2017-08-09 00:00:00+05:30,95.7995836483979,95.7995836483979,93.91235391100926,94.289794921875,470277,0.0,0.0
2017-08-10 00:00:00+05:30,94.28978479659285,94.28978479659285,90.31760826759059,91.00959777832031,939762,0.0,0.0
2017-08-11 00:00:00+05:30,89.41893788232962,91.2163027547001,89.0594661420085,89.60765838623047,1456938,0.0,0.0
2017-08-14 00:00:00+05:30,90.04801674133581,91.47691907249889,89.49083369119745,89.64810180664062,600543,0.0,0.0
2017-08-16 00:00:00+05:30,90.22775018531696,91.30616538000807,89.80087519004827,90.98713684082031,697545,0.0,0.0
2017-08-17 00:00:00+05:30,91.20730588230097,92.38458284990969,90.4973470826316,90.91523742675781,668448,0.0,0.0
2017-08-18 00:00:00+05:30,90.94668757697498,90.94668757697498,88.99205476766663,89.76941680908203,615141,0.0,0.0
2017-08-21 00:00:00+05:30,90.31761394313953,92.86987307967235,89.9671268493259,90.48836517333984,707040,0.0,0.0
2017-08-22 00:00:00+05:30,90.58722885841323,91.46793898776684,90.13788607414389,90.28167724609375,365733,0.0,0.0
2017-08-23 00:00:00+05:30,90.40747711547783,90.67258548580494,89.9581344100526,90.29963684082031,404217,0.0,0.0
2017-08-24 00:00:00+05:30,91.1458172744771,92.43344243576436,91.13661584693565,91.798828125,409437,2.555556,0.0
2017-08-28 00:00:00+05:30,92.06554443890226,92.33226583168502,90.50199652903932,90.59856414794922,549162,0.0,0.0
2017-08-29 00:00:00+05:30,90.67674989260284,91.51371354082086,90.02373901808186,90.10651397705078,401382,0.0,0.0
2017-08-30 00:00:00+05:30,90.69513928008799,91.14581343558264,89.89037121993218,90.13870239257812,450216,0.0,0.0
2017-08-31 00:00:00+05:30,90.27665549847463,90.57096852881011,89.3063312734478,89.51787567138672,801558,0.0,0.0
2017-09-01 00:00:00+05:30,89.73861715748981,90.93427224257304,89.39831590853451,89.84898376464844,635535,0.0,0.0
2017-09-04 00:00:00+05:30,89.95014238103022,90.50198796846138,89.12697787062618,89.57765197753906,1246509,0.0,0.0
2017-09-05 00:00:00+05:30,90.03293197041786,90.75492511775197,89.41211032005981,89.6650390625,643734,0.0,0.0
2017-09-06 00:00:00+05:30,89.21435727384095,90.48359202879415,89.12238090355412,89.26034545898438,797112,0.0,0.0
2017-09-07 00:00:00+05:30,89.83059833728448,92.34147667616968,89.67424353035233,92.04715728759766,1818315,0.0,0.0
2017-09-08 00:00:00+05:30,92.43343115704488,92.70935395845767,90.62614975420443,91.53208923339844,713862,0.0,0.0
2017-09-11 00:00:00+05:30,92.34146521762662,94.70058601316222,91.88159596654093,94.05677032470703,1354014,0.0,0.0
2017-09-12 00:00:00+05:30,94.17632669281039,95.08226610025402,93.35316222463774,94.14873504638672,663570,0.0,0.0
2017-09-13 00:00:00+05:30,93.81303988340726,95.19264127503908,93.44514070569163,93.76705169677734,775296,0.0,0.0
2017-09-14 00:00:00+05:30,93.822234993393,94.90752335816192,92.89330141090481,94.76496124267578,620073,0.0,0.0
2017-09-15 00:00:00+05:30,94.27289709393041,94.27289709393041,93.3531649936556,93.69346618652344,353583,0.0,0.0
2017-09-18 00:00:00+05:30,94.27290166860031,94.73277089871486,93.37156606118992,93.6336898803711,384984,0.0,0.0
2017-09-19 00:00:00+05:30,93.63368830426165,94.73276930410489,93.08184271128383,93.69806671142578,350109,0.0,0.0
2017-09-20 00:00:00+05:30,93.69807412072483,95.5605389348241,93.35317533433295,93.58770751953125,702927,0.0,0.0
2017-09-21 00:00:00+05:30,93.6290954896218,94.62240750275984,93.07724986870177,93.3439712524414,372933,0.0,0.0
2017-09-22 00:00:00+05:30,92.52542004569455,93.16923579253437,91.88160429885471,91.98737335205078,411057,0.0,0.0
2017-09-25 00:00:00+05:30,91.97357705849096,92.06554712422921,89.24655693307467,90.03292846679688,738504,0.0,0.0
2017-09-26 00:00:00+05:30,90.31804367159901,90.88827949413762,89.7570029601156,89.96394348144531,406773,0.0,0.0
2017-09-27 00:00:00+05:30,90.50200092609364,90.77791744399022,89.5592682631949,89.84898376464844,275220,0.0,0.0
2017-09-28 00:00:00+05:30,90.1340953171908,90.77791100549345,89.3983095678871,90.44220733642578,257517,0.0,0.0
2017-09-29 00:00:00+05:30,90.5939584867562,90.68593485690687,89.49027993688863,89.79838562011719,391437,0.0,0.0
2017-10-03 00:00:00+05:30,90.35482819470687,90.96185076176485,90.13408869693454,90.69512939453125,224559,0.0,0.0
2017-10-04 00:00:00+05:30,90.8698812671009,91.32975048713261,90.13408925198547,90.55257415771484,227007,0.0,0.0
2017-10-05 00:00:00+05:30,90.55717310584554,91.05382909237561,89.9087598954517,90.62155151367188,308736,0.0,0.0
2017-10-06 00:00:00+05:30,91.05382938507198,91.05382938507198,89.30632884258841,89.96394348144531,450153,0.0,0.0
2017-10-09 00:00:00+05:30,90.12949671011366,90.81470302283462,90.12949671011366,90.53878021240234,230427,0.0,0.0
2017-10-10 00:00:00+05:30,90.96185340838262,92.69095742094387,90.22606769171327,91.53208923339844,759753,0.0,0.0
2017-10-11 00:00:00+05:30,91.97356937703552,92.24488831092613,90.03292094742066,90.66754150390625,439452,0.0,0.0
2017-10-12 00:00:00+05:30,90.66754811824516,91.0492399911024,89.95015256257598,90.18468475341797,390159,0.0,0.0
2017-10-13 00:00:00+05:30,90.31804095239413,90.76870874102954,89.7661953685803,89.89495849609375,409545,0.0,0.0
2017-10-16 00:00:00+05:30,90.13408294789575,90.59395213576364,89.35690667283467,89.6236343383789,369054,0.0,0.0
2017-10-17 00:00:00+05:30,89.6742230726138,90.07430511131801,89.12237750259831,89.45348358154297,3279051,0.0,0.0
2017-10-18 00:00:00+05:30,89.45348330713627,89.7202046654542,88.66251434270264,88.76367950439453,616815,0.0,0.0
2017-10-19 00:00:00+05:30,89.59146007197667,89.67424134507313,89.2143720481294,89.45809936523438,114300,0.0,0.0
2017-10-23 00:00:00+05:30,89.67423042382188,89.67423042382188,88.98442656241617,89.11318969726562,236205,0.0,0.0
2017-10-24 00:00:00+05:30,89.21437363149506,89.7800119926293,89.1499888974245,89.39372253417969,404856,0.0,0.0
2017-10-25 00:00:00+05:30,89.67423191555238,90.59396409740269,89.49028547918232,89.81678771972656,478647,0.0,0.0
2017-10-26 00:00:00+05:30,89.94554658564101,91.21478135705131,89.81218589925464,90.97105407714844,573192,0.0,0.0
2017-10-27 00:00:00+05:30,91.14581107620779,91.78962045540771,90.62615464946893,91.04463958740234,423882,0.0,0.0
2017-10-30 00:00:00+05:30,91.05383207577819,91.41252983205926,90.49279134771561,90.62615203857422,370251,0.0,0.0
2017-10-31 00:00:00+05:30,90.77792423961208,91.8816093397929,90.37784210104981,91.0952377319336,443646,0.0,0.0
2017-11-01 00:00:00+05:30,91.14580840944848,91.77582510282757,90.62615199791381,90.8009033203125,545247,0.0,0.0
2017-11-02 00:00:00+05:30,90.7779052743431,91.23777449628656,90.22606599720501,90.54337310791016,396162,0.0,0.0
2017-11-03 00:00:00+05:30,90.59395847201719,91.14580406218461,90.34102976946741,90.55257415771484,453699,0.0,0.0
2017-11-06 00:00:00+05:30,91.7896254264426,91.97357819083219,90.14790005298913,90.97566223144531,545094,0.0,0.0
2017-11-07 00:00:00+05:30,91.04463692360312,91.32975484316994,90.31804630004007,90.8009033203125,577782,0.0,0.0
2017-11-08 00:00:00+05:30,90.86988580131009,91.5137014784148,89.96394629769198,90.0881118774414,509805,0.0,0.0
2017-11-09 00:00:00+05:30,90.1340843303865,90.48818449462124,89.43048787243116,89.86736297607422,391194,0.0,0.0
2017-11-10 00:00:00+05:30,89.35231094328759,89.85816832334213,89.33851827764416,89.494873046875,280521,0.0,0.0
2017-11-13 00:00:00+05:30,89.58225201781723,90.5019904788322,89.03041273040236,89.95474243164062,313254,0.0,0.0
2017-11-14 00:00:00+05:30,89.97775122558598,90.7917207807188,89.21437373570492,89.44890594482422,318033,0.0,0.0
2017-11-15 00:00:00+05:30,89.39830557868945,89.39830557868945,88.77748401217077,88.95683288574219,357345,0.0,0.0
2017-11-16 00:00:00+05:30,89.21436431217087,89.84897858205196,88.88785575028166,88.99822235107422,304533,0.0,0.0
2017-11-17 00:00:00+05:30,89.58225014038304,89.67422651068634,88.38659521838052,88.50615692138672,538839,0.0,0.0
2017-11-20 00:00:00+05:30,89.02581788421158,89.02581788421158,88.34061157314403,88.44638061523438,370575,0.0,0.0
2017-11-21 00:00:00+05:30,88.83265886026182,88.83265886026182,87.28290386913963,87.46685028076172,666540,0.0,0.0
2017-11-22 00:00:00+05:30,87.4668605427626,88.29462264984025,87.15874853043272,87.305908203125,509967,0.0,0.0
2017-11-23 00:00:00+05:30,87.8991265522168,87.8991265522168,87.17713358148129,87.27830505371094,438642,0.0,0.0
2017-11-24 00:00:00+05:30,87.37488163509029,87.8347508291885,86.55171716702557,86.76785278320312,679545,0.0,0.0
2017-11-27 00:00:00+05:30,87.00699925432063,87.36109314512038,86.3631835683341,86.48734283447266,485406,0.0,0.0
2017-11-28 00:00:00+05:30,86.45974814056397,87.00699619087726,86.17923409737134,86.2528076171875,588510,0.0,0.0
2017-11-29 00:00:00+05:30,86.50113227540703,86.88742164438892,85.53541201061385,85.6181869506836,669915,0.0,0.0
2017-11-30 00:00:00+05:30,85.53542332610637,86.02748179171459,85.18592066803424,85.36067199707031,701613,0.0,0.0
2017-12-01 00:00:00+05:30,85.81132952615307,85.98608083420677,85.35606419254448,85.52161407470703,462582,0.0,0.0
2017-12-04 00:00:00+05:30,85.62738905347419,86.08725828962316,85.25949619068447,85.53081512451172,367929,0.0,0.0
2017-12-05 00:00:00+05:30,85.80674492877962,85.90331886561994,84.25239208867475,84.79503631591797,627021,0.0,0.0
2017-12-06 00:00:00+05:30,84.61568714873363,84.70766352929482,83.87990136554056,84.050048828125,294219,0.0,0.0
2017-12-07 00:00:00+05:30,84.41793529808773,85.5354191864088,84.17880556827289,84.81802368164062,527868,0.0,0.0
2017-12-08 00:00:00+05:30,85.25949611786092,85.25949611786092,84.21099451294978,84.30297088623047,544995,0.0,0.0
2017-12-11 00:00:00+05:30,84.8456145352254,84.8456145352254,83.14410216282106,83.27286529541016,1034226,0.0,0.0
2017-12-12 00:00:00+05:30,83.69134389749385,84.27078115180662,83.08891886532909,83.27286529541016,505683,0.0,0.0
2017-12-13 00:00:00+05:30,82.96016132141321,83.879899849101,82.96016132141321,83.11651611328125,315171,0.0,0.0
2017-12-14 00:00:00+05:30,83.61316965614371,83.61316965614371,82.60146109492972,82.73942565917969,530694,0.0,0.0
2017-12-15 00:00:00+05:30,82.78080362276523,82.94175595337994,82.68422969826707,82.75321197509766,836883,0.0,0.0
2017-12-18 00:00:00+05:30,82.87738507764446,82.99234923415129,81.4931797518107,82.69803619384766,571941,0.0,0.0
2017-12-19 00:00:00+05:30,82.96016289395342,83.03374273540206,82.1783889197944,82.24276733398438,627201,0.0,0.0
2017-12-20 00:00:00+05:30,82.31634013970485,82.31634013970485,81.67252447621253,81.92545318603516,745263,0.0,0.0
2017-12-21 00:00:00+05:30,81.94843972247817,84.1971936240997,81.92544563140343,83.09810638427734,1509750,0.0,0.0
2017-12-22 00:00:00+05:30,83.69134366974959,83.96726647178212,83.0521318794375,83.1624984741211,1393668,0.0,0.0
2017-12-26 00:00:00+05:30,83.32805744952157,83.82011593900141,82.88658470733985,83.46141815185547,924426,0.0,0.0
2017-12-27 00:00:00+05:30,83.64536694347287,84.41334191325812,82.92337384741818,83.7833251953125,1269576,0.0,0.0
2017-12-28 00:00:00+05:30,83.99945598587071,87.28291271240813,82.96015581301145,85.08014678955078,3618684,0.0,0.0
2017-12-29 00:00:00+05:30,87.65080635528125,88.43258658501473,82.06801604301293,83.6453628540039,18574353,0.0,0.0
2018-01-01 00:00:00+05:30,84.33976127144453,85.99068798326876,84.25698632112825,85.62279510498047,2307195,0.0,0.0
2018-01-02 00:00:00+05:30,86.34478019934812,86.90582089175051,85.44343831027197,86.45514678955078,3176127,0.0,0.0
2018-01-03 00:00:00+05:30,87.00700575852456,87.19095220893965,85.49863476060196,86.12405395507812,3899124,0.0,0.0
2018-01-04 00:00:00+05:30,86.08725503759543,86.09645014845455,85.51701922721547,85.5905990600586,3567015,0.0,0.0
2018-01-05 00:00:00+05:30,85.99068706770007,87.81636508763604,84.63407972520979,87.00239562988281,10548018,0.0,0.0
